GEOID,dist_nsg_cent,dist_nsg_min,dist_trm_cent,dist_trm_min,dist_nsg_cent.npiAddress,dist_nsg_min.npiAddress,dist_nsg_cent.facility,dist_nsg_min.facility
22091,25.767646188245845,13.724986364479019,26.236238400465233,14.206014579742613,26.150812589417605,14.133359071816216,26.236238400465233,14.206014579742613
18159,23.303121053867645,10.76816844776871,28.449234304117354,20.989823862941652,23.29655734823719,10.759595348283076,18.120487919230264,11.780466211986353
19145,53.66898265759184,38.92298723622976,7.856910655829864,0,53.65895163362864,38.913270299770645,7.856910655829864,0
55077,50.87706889155731,39.05754586984904,17.274669483626266,5.234000299254678,50.918677253780075,39.101065842048826,50.851571383198475,39.0371656484346
27071,135.1715331346617,88.90562166383025,6.351396837592272,0,135.18199938390427,88.9166739695334,135.15902500759333,88.89258314421764
51165,1.75550436647365,0.988182116848826,34.49674598188415,17.912648841293635,16.48257921462655,1.5840811791473262,34.49674598188415,17.912648841293635
17193,34.6669873422279,22.251682379683146,34.69665601775344,22.280473440608844,34.762869676456624,22.336087078700665,34.69665601775344,22.280473440608844
21127,26.65365924326072,14.11538245811794,26.609526313521656,14.059222947874003,27.15108331835661,14.061470912447806,27.10514283375563,14.02560734672976
16073,22.72315533733458,21.0099292067803,27.02497086000517,3.2611089270372724,26.825491294229234,23.664677305438385,19.12442813734296,8.000497988063534
36029,3.934459579849614,0,3.1540029478183955,0,3.2505294573805736,0,1.731056060460384,0
45083,3.458580976216652,0,3.3870899318615093,0,3.4586189385454134,0,3.3870899318615093,0
53011,3.9220500970592744,0,3.9062484336239645,0,3.938778814886719,0,3.9062484336239645,0
45091,2.6617282220794856,0,2.4509613497845564,0,19.894727783585477,8.053272264442683,2.4509613497845564,0
05019,25.671830173197435,13.477145159186211,3.036094026721641,0,25.64675389689187,13.439245041167831,25.80742415486255,15.01273756924077
27167,38.288568377790845,14.082186518426141,3.3844423001523793,0,38.29223244595602,14.084140671630902,38.29233423297736,14.087211911690623
47041,22.650920699555844,11.77467902528089,58.703001930499475,47.07007407563139,22.65123320183641,11.776210789582056,32.49285700573803,17.61426164417111
48137,62.93320785817893,36.318160330884176,43.80549510659292,14.357604476440835,100.45012670349168,77.70087724968559,81.38196001530112,52.25642898749348
37119,1.081631168476301,0,1.7899602367923657,0,1.0688139471853948,0,0.8796470715777891,0
22041,35.16827905400697,23.46528270286344,34.853141699442034,15.755045590610214,34.67907832630716,23.57345707843377,31.832711669299076,21.570119120864916
48215,1.9810078939053466,0,1.911384478885097,0,1.971046009139437,0,1.911384478885097,0
18153,21.8348043119622,11.040170743131638,26.390512482849743,15.599183021854701,26.3289027845989,15.537623648761109,21.877660037873532,8.832922067419137
37175,26.548369655635078,14.753047607333043,27.687835706051395,15.401256043651442,19.22427452113031,9.612859009580085,17.436981433631647,8.335971487147258
01031,27.710594003722257,19.806171545897445,21.189442071780395,3.608365812243283,27.693375797631372,19.786219831784795,27.66717752394099,19.722551673546196
39113,1.1282568823446044,0,3.2257949607714655,0,1.0789360470273643,0,3.2257949607714655,0
39119,1.1511011785228806,0,0.9265555013063201,0,1.1533861169635666,0,1.3587580496507368,0
27081,62.365642011469554,47.4942730585364,9.340825995775605,0,62.39567272068835,47.530981842747174,12.18950733411874,0
37137,16.68885456979893,5.469634642658618,49.37236491678659,37.00892165568689,18.16128275095114,6.852661326353522,16.45843090002019,5.3070602451079205
19059,78.48729983009545,65.25618959544097,16.554770016352446,7.279231711067488,78.52489545192148,65.29135112211277,79.22839626540377,71.54960753753153
28027,35.99042191306984,25.65234329113652,19.1471254997799,0.6644626336534062,35.990913701109335,25.652924425009115,53.01979650352558,35.34217361908692
46063,108.31935335452657,79.77622186167306,50.923967967987046,15.543047981221969,108.32146028923816,79.77635374657174,108.672239761574,80.00871791100066
40103,36.98530048925644,23.93579138913961,35.922761921027664,22.885683442409135,36.98630780757883,23.86606898004344,4.332209051352523,0
34025,4.832576673576074,0,7.995799923359954,0,4.901071555366635,0,6.792516175375597,0
31007,22.796484095554387,12.944067735608732,22.50485690128207,11.103149432072769,22.788272176428382,12.93380675820706,22.792884329764256,12.94612506841279
26153,67.70274948087821,40.56518818933619,5.161341594532639,0,67.79978028779838,40.4818342730053,67.7056841182678,40.39357158841073
36047,1.262469994231834,0,0.6181508886344277,0,1.8182495084683081,0,0.6181508886344277,0
28069,26.942815664408784,14.352918731080315,14.282378435781412,0.4878166750013457,26.942815664408784,14.352918731080315,26.845180704315883,14.248711331895018
32027,97.58141634694944,40.58915456053111,104.94573580068295,40.75127104877027,97.62457398296817,40.65673008870753,98.40435930112784,41.08091359505684
35001,1.2157517625234007,0,1.4061321670482645,0,1.2526418938963535,0,1.4061321670482645,0
12125,24.26239183944974,17.956199639473645,24.914927373255264,19.311295087670114,24.17504072776833,17.85496060285579,25.558060158534566,19.87866505719182
13229,44.13935942452454,29.516172980437645,61.55874546202911,46.90223871473996,50.198929596445176,35.41196766025981,53.34745812748265,38.52623466720058
51175,40.23078512059706,20.58562217808647,36.11484989027778,20.731567335491466,40.38386107908695,20.734482127285467,40.45819862616169,20.731567335491466
55121,34.7375254221208,13.701025632593682,7.501602244584396,0,34.22840143491911,13.115947381735001,21.014608223588326,0
35025,78.03978025509797,45.90973836561148,17.11928665414177,0,78.73894058354492,41.887121830504384,78.81597741442413,42.338111739907056
21097,28.389424567490384,17.580115694233722,27.638229433230233,16.857418419361313,28.409124144075193,17.61475986536737,27.638229433230233,16.857418419361313
38021,88.12760367739246,67.76145766568196,12.098346712300293,0,88.13052912774991,67.76481117506553,43.85264530485467,32.82885041620889
05031,1.7569761408887905,0,1.8192324797638162,0,1.9341784828935076,0,1.8192324797638162,0
12019,6.701366406491093,0,19.80943365323167,10.790147838276047,6.70150115687457,0,6.728537651474576,0
21187,36.87333285437838,24.052763842960452,34.882947203604786,21.67217749078385,36.878671633014044,24.058794534732147,34.882947203604786,21.67217749078385
01129,49.25838803639178,30.293248351347014,28.43248810749634,7.650497975146158,49.74638261653189,30.921867758774134,49.573495013762965,30.82389333163351
54107,1.518597355846073,0,1.406616465428511,0,1.5115420527451748,0,1.406616465428511,0
54097,25.756136509598537,14.799858010715925,2.676494286582123,0,25.753250205128104,14.796909135441767,25.67753084065508,14.721598274290413
40033,21.08356478537093,9.994363769754663,21.0744731791635,9.617239881098982,21.002402440581246,9.876158008426337,21.0744731791635,9.993753327641006
29153,19.430437106318983,10.719915912438708,19.387567587289677,10.679231316689492,19.487971970312103,10.750431197285653,19.387567587289677,10.679231316689492
08061,105.61644389022034,60.135887790817655,27.960858351278496,13.69433096727134,105.61644389022034,60.135887790817655,105.67950426290297,60.19935553700955
08123,7.377438328166495,0,7.285986526806022,0,7.377438328166495,0,7.285986526806022,0
48453,0.07245213498150038,0,0.4170100481612468,0,0.07245213498150038,0,1.9360478156713865,0
48465,114.45770971538236,78.98718691685414,0.566855199305299,0,142.61196577764224,78.98777335618405,142.77489882047212,79.15154242133822
31131,39.2645610752408,9.858719523826931,8.845402300114978,0,40.50564592124493,8.73046721889441,32.56049021737492,8.638844774469764
01007,24.801739646334887,8.894855322220227,27.234979695860694,15.783067066905916,23.660936162291232,11.038251271454968,24.539880214680537,8.655555277818433
